محمد الغزالي,لا فقه مع العجز عن فهم الكتاب ومع العجز عن فهم الحياة نفسها..,حكم و أقوال عن الحياة 
سيد قطب,"لا كفاح بلا عقيدة، ولا حياة بلا عقيدة، ولا إنسانية بلا عقيدة",حكم و أقوال عن الحياة 
أدولف هتلر,لا مستحيل في هذه الحياة.,حكم و أقوال عن الحياة 
مكسيم غوركي,"لا مفرّ من ملاحظة الناس عندما يحسنون السلوك، فالمرء لا بد أن يتساءل عندئذ عما حدث.",حكم و أقوال عن الناس 
جلال الخوالدة,"لا يُجر العاقل إلى جريرة أبدا، فالعاقل موهوب، في إقناع الناس للعودة إلى جادة الصواب",حكم و أقوال عن الناس 
غازي عبد الرحمن القصيبي,"لا يأخذ الناس بجدية كافية أي خدمة تقدم لهم بلا مقابل، أو بسعر منخفض",حكم و أقوال عن الناس 
مصطفى كمال,"لا يأس مع الحياة ، و لا حياة مع اليأس",حكم و أقوال عن الحياة 
فيدل كاسترو,"لا يتحكم الناس في قدرهم، بل يقوم القدر بإنتاج من يصلحون للساعة.",حكم و أقوال عن الناس 
مثل عربي,"لا يتكبر إلا كل وضيع ، و لا يتواضع إلا كل رفيع",حكم و أقوال عن الوضيع 
هاروكي موراكامي,لا يتورط الناس في المأساة بسبب عيوبهم وإنما بسبب فضائلهم,حكم و أقوال عن الناس 
أوليفر وندل هولمز,"لا يتوقف الناس عن اللعب لأنهم كبروا، بل يكبرون لأنهم توقفوا عن اللعب.",حكم و أقوال عن الناس 
توماس أديسون,لا يجب أبدا إضاعة الوقت في  اختراع أشياء لن يشتريها الناس .,حكم و أقوال عن الناس 
أمين معلوف,لا يجرؤ بعض الناس أن يكونوا أحرار حتى في احلامهم.,حكم و أقوال عن الناس 
راجي الراعي,لا يجرؤ بعض الناس أن يكونوا ملوكا حتى في أحلامهم,حكم و أقوال عن الناس 
نجيب محفوظ,لا يجوز الحكم على الناس في أوقات فراغهم …,حكم و أقوال عن الناس 
إبراهيم نصر الله,"لا يدرك الإنسان دروس الحياة إلا حين يعمل، سواء كان هذا العمل هو حفر القبور أو بناء القصور",حكم و أقوال عن الحياة 
مالكوم إكس,لا يدرك الناس أن كتابا واحدا قد يغير حياة انسان,حكم و أقوال عن الحياة 
سلمان الفارسي,"لا يزال الناس بخير ما بقي الأول حتى يتعلم الآخر، فإذا ذهب الأول قبل أن يتعلم الآخر، فذاك حين هلكوا.",حكم و أقوال عن الناس 
أبو موسى الأشعري,"لا يسعى بين الناس بالفساد إلا ولد بغي، لأنه يهلك نفسه، ويهلك أخاه، ويهلك الذي أنهى إليه الكلام.",حكم و أقوال عن الناس 
محمد العدوي,لا يشغل الحياة متى تعلمت المشي.. لكنها تحفظ آثار أقدامك.. لتريك حين تصل في أي طريق سـرت,حكم و أقوال عن الحياة 
عباس محمود العقاد,لا يعجبنكم من الرجل طنطنتهولكن.. من أدى الأمانة الى من ائتمنهوسلم الناس من يده ولسانه,حكم و أقوال عن الناس 
سوزان نيومان,لا يفكر الناس فيك بقدر ما تقلق أنت بشأن ما يفكرون فيه.,حكم و أقوال عن الناس 
سعود السنعوسي,لا يقبل علي الإنتحار سوي إنسان جبان فشل في مواجهة الحياة.,حكم و أقوال عن الحياة 
الفرزدق,لا يكتم السر إلا من له شرفُ .. والسر عند كرام الناس مكتومُ.,حكم و أقوال عن الناس 
البرتو مانغويل,"لا يكفي إحقاق الحق بالعدل، و إنما يجب أن يكون ذلك على مرأى من الناس",حكم و أقوال عن الناس 
فيودور دوستويفسكي,لا يمكن للإنسان أن يتعلم فلسفة جديدة وطريقاً جديداً في هذه الحياة دون أن يدفع الثمن.,حكم و أقوال عن الحياة 
جورج هربرت,لا يمكن للعظيم والوضيع أن يتفاهما.,حكم و أقوال عن الوضيع 
فرجينيا وولف,لا يمكنك العثور على السلام عن طريق تفادي الحياة.,حكم و أقوال عن الحياة 
جلال الخوالدة,لا يموت الناس بالنسبة لنا إلا حينما تموت ذكراهم في قلوبنا !,حكم و أقوال عن الناس 
الملكة رانيا ملكة الأردن,لا ينبغي لنا الحكم على الناس من منظور القوالب النمطية الخاصة بنا.,حكم و أقوال عن الناس 
أيمن العتوم,لا يوجد حزن يستمر إلى الأبدعلى الحزن أن يتوقف من أجل أن تعبر عجلة الحياة ما تبقى من الطرقات,حكم و أقوال عن الحياة 
باولو كويلو,"لا يوجد ما اسمه الفرصة الأولى والوحيدة، فالحياة توفر دوماً فرصة أخرى.",حكم و أقوال عن الحياة 
تشارلز ديكنز,لا يوجد ما هو أكثر قوة و اماناً لمواجهة طوارئ الحياة من الحقيقة المجردة,حكم و أقوال عن الحياة 
غابرييل غارسيا ماركيز,لا يولد البشر مرة واحدة. يوم تلدهم أمهاتهم وحسب ؛ فالحياة ترغمهم أن ينجبوا أنفسهم,حكم و أقوال عن الحياة 
علوان السهيمي,لاتحاول أن تنظر إلى الناس هكذالأن النظرات هي التي تعجن العداوات كثيراً!,حكم و أقوال عن الناس 
باولو كويلو,لاحظت اليوم أنه إذا ابتسمت (وليس معك هاتفا محمولا) يعتقد الناس بأنك مجنون.,حكم و أقوال عن الناس 
مصطفى لطفي المنفلوطي,لاخير في حياة يحياها المرء بغير قلبولاخير في قلب يخفق بغير حب,حكم و أقوال عن الحياة 
مالك بن أنس,لاخير فيمن يرى نفسه في حال لا يراه الناس لها أهلا,حكم و أقوال عن الناس 
عبد الوهاب مطاوع,لأن ما جمعه الله لا يفرقه إنسان ولأن الله غالب على أمره ولكن أكثر الناس لا يعلمون !,حكم و أقوال عن الناس 
لقمان الحكيم,لتكن كلمتك طيبة وليكن وجهك بسطا تكن أحب إلى الناس ممن يعطيهم العطاء.,حكم و أقوال عن الناس 
أفلاطون,لتكن معرفتك بنفسك أوثق عندك من مدح الناس لك.,حكم و أقوال عن الناس 
عبد الكريم بكار,لدى كل الناس ما يُمدح وما يُذم و لديهم ما هو صواب و ما هو خطـأ,حكم و أقوال عن الناس 
جورج دبليو بوش,لديّ رؤية مختلفة عن القيادة. إن القيادة هي شخص يجمع الناس معًا.,حكم و أقوال عن الناس 
شيشرون,لست آسفا إلا لأنني لا أملك إلا حياة واحدة أضحى بها فى سبيل الوطن,حكم و أقوال عن الحياة 
كونفوشيوس,"لست حزينا لأن الناس لا تعرفنى، ولكنى حزين لأني لا أعرفهم.",حكم و أقوال عن الناس 
هاروكي موراكامي,"لست ذلك الشخص السيء جداً، ربما لا أكون الشخص الذي يحبه كل العالم، و لكني أحاول ألا أضايق الناس.",حكم و أقوال عن الناس 
نجيب محفوظ,لست نادما على شيء إلا على أيامي التي لم أعشها كما أُحب خشية من كلام الناس.,حكم و أقوال عن الناس 
فرانز كافكا,"لطالما كان لدي هذا الخوف من الناس، ليس من الناس أنفسهم ولكن من توغلهم في كينونتي الضعيفة.",حكم و أقوال عن الناس 
جورج أورويل,لعل المرء لا يهمه أن يحبه الناس بقدر ما يهمه أن يفهموه,حكم و أقوال عن الناس 
سومرست موم,"لعل من عجائب الحياة انك اذا رفضت كل ما هو دون مستوى القمة ، فانك دائما تصل اليها",حكم و أقوال عن الحياة 
نجيب محفوظ,"لعن الله العصر ، إنه يخطف أقرب الناس إلينا ويحولهم إلي أعداء لنا",حكم و أقوال عن الناس 
فريدريك نيتشه,لقد اعترضتني من المخاطر بين الناس ما لم أجد مثلها بين الحيوانات.,حكم و أقوال عن الناس 
عمرو بن معد يكرب,لقد أسمعت لو ناديت حيا***  ولكن لا حياة لمن تنادي,حكم و أقوال عن الحياة 
علي عزت بيجوفيتش,لقد باءت جميع المحاولات لتعريف جوهر الفن تعريفا عقليا بالفشل كمافشلت محاولات تعريف الحياة.,حكم و أقوال عن الحياة 
فرانك كلارك,لقد بذلنا جهدا في تمكين الناس من الوصول إلى سن متقدمة أكثر مما بذلناه في مساعدتهم على الاستمتاع به.,حكم و أقوال عن الناس 
فريدريك العظيم,"لقد توصلنا أنا وشعبي إلى اتفاق يرضينا. سيقولون ما يشاؤون ، وأنا أفعل ما أريد.",حكم و أقوال عن الناس 
فيودور دوستويفسكي,لقد حدث لي الف مرة ان بصقت على الناس.,حكم و أقوال عن الناس 
جلال الدين الرومي,"لقد خُلقتَ بجناحين، فلماذا تفضل أن تعبر الحياة حبواً ؟",حكم و أقوال عن الحياة 
أبو فراس الحمداني,لقد زدت بالأيام والناس خبرة***وجربت حتى أحكمتني التجارب,حكم و أقوال عن الناس 
أمين معلوف,"لقد علمتني حياة الكتابة أن أرتاب من الكلمات ، فأكثرها شفافيةً غالبًا مايكون أكثر خيانة",حكم و أقوال عن الحياة 
قيس بن الملوح,لقد فضلت ليلى على الناس مثل ما على ألف شهر فضلت ليلة القدر.,حكم و أقوال عن الناس 
الطاهر بن جلون,لقد لبثت الحياة عند الجهة الأخرى من السور.. و لابد من أن التخلي عن عادات الحياة يتطلب دربة و مراسا,حكم و أقوال عن الحياة 
تشي جيفارا,"لكل الناس وطن يعيشون فيه ، إلا نحن فلنا وطن يعيش فينا.",حكم و أقوال عن الناس 
فيودور دوستويفسكي,"لكل إنسان فكرته , وأنت ما فكرتك ؟ فكرتي هي أن يدعني الناس وشأني.",حكم و أقوال عن الناس 
عمرو العامري,لكنها الحياة لا تعبر إلا على قطار الألم,حكم و أقوال عن الحياة 
البرت هوبارد,"لكي تتجنب انتقاد الناس .. افعل لا شيء , وقل لا شيء , وكن لا شيء.",حكم و أقوال عن الناس 
كونفوشيوس,لكي تتقي حقد الناس كن قاسيا على نفسك كريما معهم.,حكم و أقوال عن الناس 
جورج سانتايانا,لكي تعرف ما يفكر فيه الناس راقب ما يفعلونه لا ما يقولونه,حكم و أقوال عن الناس 
ستيف جوبز,للأسف الناس لا يتمردون على منتجات مايكروسوفت لأنهم لا يعلمون أن هناك أفضل منها,حكم و أقوال عن الناس 
محمد الرطيان,للأنف ذاكرة لا تنسى روائح من نحب من الناس والأشياء,حكم و أقوال عن الناس 
يوسف زيدان,"للصبر حلاوة لا تقل عن حلاوة الفرح بالنوال، لكن أكثر الناس لا يعلمون.",حكم و أقوال عن الناس 
محمد الغزالي,لله في دنيا الناس نفحات لا يظفر بخيرها إلا الأصفياء السمحاء,حكم و أقوال عن الناس 
بول أوستر,"لم تستطع البكاء , لم تستطع أن تحزن كما يفعل الناس عادة , ولهذا انهار جسدك وحزن نيابة عنك.",حكم و أقوال عن الناس 
عز الدين شكري فشير,"لم يكن الجديد فى هذه المواجهات حدة العنف و وحشيته فحسب، بل قبول الناس له وتعاونها معه",حكم و أقوال عن الناس 
هرقليطس,لم يكن الناس ليعرفوا العدل لو لم يكن هناك ظلم.,حكم و أقوال عن الناس 
واسيني الأعرج,لماذا الناس هكذا ؟ كلما أحببناهم ازدادوا ضراوة وتنكراً .. هل علي أن أكره لأزداد قرباً من الآخرين ؟.,حكم و أقوال عن الناس 
عبد الوهاب مطاوع,لماذا تُعذب نفسك طالما الحياة تتكفل بذلك.,حكم و أقوال عن الحياة 
فاروق جويدة,لماذا نُطارد من كل شيء وننسى الأمان على أرضنا ويحملنا اليأس خلف الحياة فنكره كالموت أعمارنا,حكم و أقوال عن الحياة 
هاني نقشبندي,لماذا يبتسم الناس عند التقاط صور لهم؟ كي يقنعوا أنفسهم أنهم كانوا سعداء في الماضي,حكم و أقوال عن الناس 
علي الطنطاوي,لماذا يبكي الشيخ على شبابه ولا يضحك الشاب لصباه؟,حكم و أقوال عن الحياة 
خالد بيومي,لماذا يرحل عنا الاحباء و لا يتبقي في حياتنا سوي الناس الأومليت,حكم و أقوال عن الناس 
قاسم حداد,لماذا يقال: أن شخصاً لا يزال على قيد الحياة. هل نحن في سجن نسعى طوال العمر لكسره للخروج منه؟,حكم و أقوال عن الحياة 
إبراهيم الكوني,"لن يتألم أبدا. لا ألم هناك. الألم هنا في الصخرة، في التشبث بالنتوء، في الحياة",حكم و أقوال عن الحياة 
ستيفن هوكينغ,"لن يتحمل الناس التعامل معك طويلاً ، لو أستمريت في الشكوى وإظهار إمتعاضك وغضبك للأبد.",حكم و أقوال عن الناس 
جورج أورويل,"لن يثور الناس ، لن يرفعوا اعينهم كفاية بعيدا عن شاشاتهم ليلاحظوا ماذا يحدث.",حكم و أقوال عن الناس 
ألبير كامو,"لن يقتنع الناس بحجَجِك، بإخلاصك، بفداحة عذابك، بل يقتنعون بموتك.",حكم و أقوال عن الناس 
ستيفن هوكينغ,لن يكون لدى الناس وقت لك إن كنت غاضب أو تشتكي دائمًا.,حكم و أقوال عن الناس 
جورج هربرت,لن يكون هنالك رجل عظيم لولا ان هنالك رجال وضيع.,حكم و أقوال عن الوضيع 
الشافعي,لو أصبتَ تسعاً وتسعين وأخطأت واحدة لترك الناس ما أصبتَ وأسرّوها وأعلنوا ما أخطأت!,حكم و أقوال عن الناس 
عمر بن عبد العزيز,لو أن الناس كلما استصعبوا أمرا تركوه ماقام للناس دنيا ولادين,حكم و أقوال عن الناس 
جورج برنارد شو,لو أن الناس لم يتحدثوا إلا فيما يفهمونه لبلغ السكوت حدا لا يطاق,حكم و أقوال عن الناس 
معاوية بن ابي سفيان,"لو أن بيني وبين الناس شعرة ما انقطعت أبدا، كنت إذا مدوها أرخيتها، وإذا أرخوها مددتها.",حكم و أقوال عن الناس 
محمد الغزالي,لو درس الدين كما أنزل من عند الله لا كما أخذ من الناس لعادوا من أرسخ الناس دينا وأعمقهم يقينا,حكم و أقوال عن الناس 
مارك توين,لو رضي كل الناس عن أنفسهم لما كان هنالك من أبطال.,حكم و أقوال عن الناس 
علي بن أبي طالب,لو سكت الجاهل ما اختلف الناس.,حكم و أقوال عن الناس 
فاروق جويدة,لو قال كل الناس شعراً .. لن يكون كشعرنا لو ذاب كل الناس حباً لن يحبوا .. مثلنا,حكم و أقوال عن الناس 
أفلاطون,"لو كانت الحقيقة امرأة , لأحبها كل الناس.",حكم و أقوال عن الناس 
عبد الوهاب الطريري,لو كانت الهداية بالعلم وحده لكان أبو طالب أولى الناس بها .,حكم و أقوال عن الناس 
سوزان أبو الهوى,"لو لم أكن أعرف الشهامة الدائمة لدى الناس في المخيم، لخَشيتُ أن أكون هناك وحدي بعد حلول الظلام.",حكم و أقوال عن الناس 
إبراهيم الكوني,"لو لم يؤلّه الناس حاكما، لما عرفت الأجيال طاغيا.",حكم و أقوال عن الناس 
الجاحظ,"لولا السلطان لأكل الناس بعضهم بعضا، كما انه لولا الراعي لأتت السباع على الماشية.",حكم و أقوال عن الناس 
الحسن البصري,لولا العلماء لكان الناس كالبهائم,حكم و أقوال عن الناس 
أبو الطيب المتنبي,لولا المشقة ساد الناس كلهم***الجود يفقر والإقدام قتال,حكم و أقوال عن الناس 
صموئيل شمعون,لولا الوهم لكانت الحياة عبارة عن جحيم حقيقية!!,حكم و أقوال عن الحياة 
أبو الدرداء,لولا ثلاث لصلح الناس : شح مطاع وهوى متبع واعجاب المرء بنفسه 0.,حكم و أقوال عن الناس 
حذيفة بن اليمان,"ليأتين على الناس زمان، لا ينجو فيه إلا من دعا بدعاء كدعاء الغريق.",حكم و أقوال عن الناس 
شيماء فؤاد,ليت الناس تفرح بالصبح .. فرحة العصافير بيوم جديد و رزق مقسوم,حكم و أقوال عن الناس 
جرجي زيدان,ليس الإحسان غذاء و لا شرابا و لا كساء بل هو مشاركة الناس في آلامهم,حكم و أقوال عن الناس 
أفلاطون,ليس المهم أن تعيش بل أن تعيش جيدا,حكم و أقوال عن الحياة 
جبران خليل جبران,"ليس الناس بوجودهم ، بل بقلوبهم.",حكم و أقوال عن الناس 
عبد الله بن المقفع,ليس أحدٌ من الناس إلا وفيه من كل طبيعةٍ سوء غريزة وإنما التفاضل بين الناس في مغالبة طبائع السوء.,حكم و أقوال عن الناس 
محمد الغزالي,"ليس أعظم خيانة ولا أسوأ عاقبة , من رجل تولى أمور الناس فنام عنها حتى أضاعها.",حكم و أقوال عن الناس 
إبراهيم الكوني,"ليس ثمة أسهل من إيقاظ النوازع الشريرة في الناس ، و تحويلهم إلى قطيع",حكم و أقوال عن الناس 
فريدريك الأول الإمبراطور الروماني,"ليس للناس أن يعطو القوانين الأمير ، بل أن يمتثلوا لولايته.",حكم و أقوال عن الناس 
فيدريكو غارسيا لوركا,"ليس هناك من ليلة لا يشعر فيها المرء، بابتسامة ناس بلا وجوه،وهو يعطي قبلة",حكم و أقوال عن الناس 
نيكولو مكيافيلي,"ليست الألقاب هي التي تكسب المجد ، بل الناس من ي?كسبون الألقاب مجداً",حكم و أقوال عن الناس 
مصطفى صادق الرافعي,ليست الحياة الأرضيّة شيئاً إلا ثورة الحيّ على ظلم نفسه.,حكم و أقوال عن الحياة 
جبران خليل جبران,ليست الحياة بـسطوحها بل بخفاياها ولا الناس بوجوههم بل بقلوبهم.,حكم و أقوال عن الناس 
إمرسون,ليست الحياة قصيرة : فهناك الوقت الكافي لالتزام سلوك حسن.,حكم و أقوال عن الحياة 
أنطون تشيخوف,ليست القضية في التشاؤم أو التفاؤل؛ وإنما في أن تسعة وتسعين في المائة من الناس ليس لديهم عقول.,حكم و أقوال عن الناس 
لابرويير,"ليكن وجهك باسما و كلامك لينا ، تكن أحب إلى الناس ممن يعطيهم الذهب و الفضة",حكم و أقوال عن الناس 
سفيان الثوري,لئن أخلّف عشرة آلاف درهم يحاسبني الله عليها أحب إليّ من أن أحتاج إلى الناس.,حكم و أقوال عن الناس 
فاروق جويدة,ما أثقل الدنيا وكل الناس تحيا بالكلام.,حكم و أقوال عن الناس 
المهاتما غاندي,ما أجمل أن تسير بين الناس ويفوح منك عطر أخلاقك.,حكم و أقوال عن الناس 
محمد الغزالي,ما أجمل أن تعطي وأنت تعلم أن المقابل ليس من الناس بل من رب الناس.,حكم و أقوال عن الناس 
ميخائيل نعيمة,"ما أسرع الناس في خلق أسباب الشقاق، وما أبطأهم في خلق أسباب الوفاق.",حكم و أقوال عن الناس 
غادة السمان,ما أسمج الناس الذين يوزعون أحزانهم.,حكم و أقوال عن الناس 
سوزان أبو الهوى,ما أعجب الأشياء التي نفكر فيها في تلك المساحة بين الحياة و الموت ..,حكم و أقوال عن الحياة 
ميخائيل نعيمة,ما أكثر الناس و ما أندر الإنسان,حكم و أقوال عن الناس 
طاغور,"ما تاه إلا وضيع ، و لا فاخر إلا ساقط",حكم و أقوال عن الوضيع 
أحمد بن حنبل,ما رأيتُ أحدًا تكلَّم في الناس إلا سقط.,حكم و أقوال عن الناس 
الجاحظ,ما رأيت أحداً يعيب الناس إلا لفضل ما به من العيوب.,حكم و أقوال عن الناس 
عباس محمود العقاد,ما زلتُ أعتقد وأزداد مع الأيام اعتقاداً أن بغض الحياة أسهل من حب الحياة.,حكم و أقوال عن الحياة 
فاروق جويدة,ما زلت أكتبُ رغم أن الحرف يقتلني ويلقيني أمام الناس أنغاماً شريدة.,حكم و أقوال عن الناس 
محمد حسين هيكل,ما في الحياة من خير أو شرّإنما هو أثر لما يقع بين عوامل الحياة والنفس الإنسانية من تفاعل,حكم و أقوال عن الحياة 
مارك زوكربيرج,ما كان هدفي أبدا مجرد إنشاء الشركة. هناك الكثير من الناس يسيئون تفسير ذلك,حكم و أقوال عن الناس 
أحمد الشقيري,"ما لا ترغب أن يحدث لك ، لا تؤذي به الناس.",حكم و أقوال عن الناس 
أدونيس,ما هذه القدرة عند العربي على تحمّل وجود هو أكثرُ من موت و أقلّ من حياة ؟,حكم و أقوال عن الحياة 
محمد كامل حسين,"ما يخالف الدين فامر الجزاء فيه إلي الله، أما ما يخالف النظام فأمر العقاب فيه إلي الناس",حكم و أقوال عن الناس 
أرسطو,ما يستفيده الكاذبون من الكذب : عدم تصديق الناس لهم إذا صدقوا.,حكم و أقوال عن الناس 
فيودور دوستويفسكي,"ما ينبغي ان يشبه الإنسان جمهرة الناس , كن مختلفاً ولو صرت وحيداً.",حكم و أقوال عن الناس 
محمود درويش,ماذا جنينا نحن يا أماه ؟ حتى نموت مرتين فمرة نموت في الحياة ! و مرة نموت عند الموت,حكم و أقوال عن الحياة 
فاروق جويدة,ماعدت أعبأ بالكلام فالناسوالناس تعرف ما يقالكل الذي عندي كلام لا يقال..,حكم و أقوال عن الناس 
الحلاج,مالي وللناس كم يلحونني سفها .. ديني لنفسي ودين الناس للناسِ.,حكم و أقوال عن الناس 
إميل سيوران,مامن طريق اقصر الى الفشل في الحياة من دون ان تقتحم الشعر بلا دعم من الموهبة.,حكم و أقوال عن الحياة 
أحلام مستغانمي,مآسي الناس وبؤسهم تنسيك قدرتهم على الأذى.,حكم و أقوال عن الناس 
عمر بن الخطاب,متى إستعبدتم الناس وقد ولدتهم أمهاتهم أحرارا؟,حكم و أقوال عن الناس 
بثينة العيسى,متى تبدأ الحدود الفاصلة بين الحياة والكتابة و متى تنتهي؟,حكم و أقوال عن الحياة 
عبد الله بن المقفع,مثل صاحب السلطان مثل راكب الأسد يهابه الناس وهو لمركبه اهيب,حكم و أقوال عن الناس 
أورهان باموك,"مثل معظم الناس في العالم، أمضيت معظم حياتي منتظرا أن يقع شيء ما!",حكم و أقوال عن الناس 
مصطفى محمود,مجانين يا عزيزى هؤلاء الناس الذين يتخذون المال هدفا و الشهرة غاية و الطمع خلقا و الغرور مركب,حكم و أقوال عن الناس 
عبد الوهاب مطاوع,محن الحياة تنضج الإنسان علي نار الألم.,حكم و أقوال عن الحياة 
غادة السمان,"مشتاقة للقاهرة ، مشتاقة ، مشتاقة لبسطاء الناس ودعواتهم العفوية بالستر.",حكم و أقوال عن الناس 
مثل تشيكوسلوفاكي,"مشط ابنتك حتى الثانية عشرة، اسهر عليها حتى السادسة عشرة، واعترف بجميل زوجها مدى الحياة.",حكم و أقوال عن الحياة 
غابرييل غارسيا ماركيز,مشكلة الحياة العامة هي في تعلم السيطرة على الرعبومشكلة الحياة الزوجية هي في تعلم السيطرة على الضجر,حكم و أقوال عن الحياة 
علي الوردي,مشكلة الناس أنهم يتوقعون من كل إنسان أن يكون مثلهم في عاداته وأفكاره وعند هذا يسمونه عاقلاً.,حكم و أقوال عن الناس 
بينظير بوتو,"مع إعطاء الناس حق الاقتراع الحر، سيدعمون عودتي.",حكم و أقوال عن الناس 
أنايس نين,معظم المشاكل تحدث في البيت و لذلك يسهر الناس بعيدا !,حكم و أقوال عن الناس 
بياس,معظم الناس أشرار.,حكم و أقوال عن الناس 
ليلى الجهني,معظم الناس لا تفهم الا ما تعرف …ويربكها الأختلاف,حكم و أقوال عن الناس 
وليام جيمس,معظم الناس لا يبحرون عميقا مستغلين رياحهم الاولى وإلا لوجدوا رياحا اخرى بانتظارهم.,حكم و أقوال عن الناس 
ستيفن كوفي,معظم الناس لا يستمعون بهدف الفهم ولكن يستمعون بهدف الرد.,حكم و أقوال عن الناس 
أوسكار وايلد,"معظم الناس هم أناس آخرون، أفكارهم اَراء شخص أخر، وحياتهم تقليد، وعواطفهم اقتباس.",حكم و أقوال عن الناس 
بيتر أوستينوف,معظم الناس يخشون الوقت لأنهم لم يحققوا شيئا مهما في حياتهم.,حكم و أقوال عن الناس 
صمويل جونسون,معظم الناس يضيعون جزءاً من حياتهم في محاولة إظهار محاسن ليست فيهم.,حكم و أقوال عن الناس 
هنري فورد,معظم الناس يضيعون وقتهم في بحث المشكلة أكثر من البحث عن حل لها.,حكم و أقوال عن الناس 
برتراند راسل,معظم الناس يفضلون الموت على التفكير .. و في الحقيقة فإن هذا ما يفعلونه,حكم و أقوال عن الناس 
نورمان فنسنت بيل,معظم الناس يفضلون ان يقتلهم المدح عن ان ينقذهم النقد.,حكم و أقوال عن الناس 
أرسطو,معظم الناس يفضلون منح العاطفة على تَلَقِّيها.,حكم و أقوال عن الناس 
علي بن أبي طالب,معلم نفسه ومؤدبها أحق بالإجلال من معلم الناس ومؤدبهم.,حكم و أقوال عن الناس 
مثل برتغالي,ملكة ساعة واحدة ور دوقة مدى الحياة.,حكم و أقوال عن الحياة 
أحمد شوقي,"منْ ظنَّ أنه يُرضِي أبدا، يوشك أن لا يُرضِي أحَدا.",حكم و أقوال عن الناس 
نيكولو مكيافيلي,من الافضل أن يخشاك الناس على أن يحبوك إن لم يكن بمقدورك تحقيق كليهما.,حكم و أقوال عن الناس 
نيكولو مكيافيلي,من الاكثر أمانا أن يخافك الناس على أن يحبوك.,حكم و أقوال عن الناس 
دونالد ترامب,من الجيد دائمًا أن يقلل الناس من شأنك.,حكم و أقوال عن الناس 
مارك توين,من السهولة أن تجعل الناس يصدقون كذبة ومن الصعوبة إزالة تأثيرها عليهم.,حكم و أقوال عن الناس 
راغب السرجاني,من الطبيعي أن تحاربك الناس في مسار دعوتك إلى الله لكن يجب عليك الا تتوقف,حكم و أقوال عن الناس 
جبران خليل جبران,من الغريب أن يكون أحبّ الناس الينا أقدرهم على تشويش حياتنا .,حكم و أقوال عن الناس 
جبران خليل جبران,من الغريب أن يكون أحب الناس إلينا أقدرهم على تشويش حياتنا,حكم و أقوال عن الناس 
شارلي شابلن,"من المُمكن أن تكون الحياة رائعة ، فقط لو تَرَكنا الناس في عُزلتنا.",حكم و أقوال عن الناس 
عز الدين شكري فشير,من المستفيد إن كان عليك قتل الناس جميعا لتصلح أحوالهم ؟,حكم و أقوال عن الناس 
علي عزت بيجوفيتش,"من الممتع أن بعض الناس يطالبون بإصرار بحق التفكير ، وعندما يحصلون عليه ويمتلكونه لا يستعملونه",حكم و أقوال عن الناس 
فيودور دوستويفسكي,"من المؤكد اني لا احسن مخاطبة الناس , تلك كانت آفتي دائما.",حكم و أقوال عن الناس 
إبراهيم عبد المجيد,من الناس من يفضل الطرق الممهدة و لو لم تكن ذات نهاية و لكنها ممهدة,حكم و أقوال عن الناس 
زها حديد,من الواضح بالنسبة لبعض الناس أن هناك صلة كبيرة بين الموسيقى والطريقة التي يمكنك خلق المساحة بها.,حكم و أقوال عن الناس 
جبران خليل جبران,من الوقاحة أن يكون كلامك مع الناس أجمل من كلامك مع أمك.,حكم و أقوال عن الناس 
علي بن أبي طالب,من أراد أن ينصف الناس من نفسه فليحب لهم ما يحب لنفسه.,حكم و أقوال عن الناس 
قول سائر,"من أسرع إلى الناس بما يكرهونه، قالوا فيه ما لا يعلمون",حكم و أقوال عن الناس 
لاري كينج,من أكثر العادات الجسمانية التي يهملها الناس هي التنفس,حكم و أقوال عن الناس 
مالك بن أنس,"من أكثر الكلام، ومراجعة الناس قلَّ بهاؤه",حكم و أقوال عن الناس 
بهاء طاهر,من أنا لأقول ذلك ؟! …إن كنت أجهل نفسى فكيف أحكم على الناس ؟!,حكم و أقوال عن الناس 
جعفر الصادق,من أنصف الناس من نفسه رُضيَ به حَكما لغيره.,حكم و أقوال عن الناس 
مكسيم غوركي,من أين يَستَقي الناس تلك القوى كي يتحمَّلوا هذا العذاب الأليم؟,حكم و أقوال عن الناس 
علي بن أبي طالب,من تكبر على الناس ذل,حكم و أقوال عن الناس 
الحسن بن علي بن أبي طالب,"من جاد ساد ، و من بخل رذل . و إن أجود الناس من أعطى من لا يرجوه",حكم و أقوال عن الناس 
واسيني الأعرج,من جهتي لا أفعل شيئاً مدهشاً ولكني أحاول وسط هذه العزلة أن أجعل الحياة ممكنة التحمل.,حكم و أقوال عن الحياة 
مصطفى السباعي,"من حاسب الناس على عواطفهم نحوه ، كان بينه وبينهم حبل مقطوع ،وهوة لا يمكن عبورها",حكم و أقوال عن الناس 
أدولف هتلر,من حسن حظ الحكام أن الناس لا يفكرون,حكم و أقوال عن الناس 
جبران خليل جبران,من حسنات الناس انهم لا يستطيعون إخفاء سيئاتهم طويلاً,حكم و أقوال عن الناس 
عبد الرزاق السنهوري,"من حق الحياة علينا أن نؤمن بالاستقامة قبل أن نبدأ العمل ، فما أثمر كفاح زاملته الخطايا",حكم و أقوال عن الحياة 
هاشم غرايبة,من حق روحي أن تتمرد على دبيب الزمن وطقوس الحياة اليومية المنذورة لكل ما هو ليس أنا,حكم و أقوال عن الحياة 
